Drug_ID,Gene_ID,Disease_ID
1099,159,5315
1099,159,5082
1099,159,1206
1099,159,5207
1099,159,5500
1099,159,148
315,553,601
315,553,541
1100,21,3070
1101,200,5383
710,21,3070
897,571,2068
897,571,809
1103,56,2443
1103,56,5586
1103,56,4313
1103,56,2612
1103,56,5284
1103,56,5661
353,48,2661
353,48,4640
353,48,4966
741,17,765
741,17,4229
741,17,5290
741,17,1708
741,17,5087
741,17,3136
741,17,5355
392,67,1301
1107,389,811
1108,689,925
1109,118,3422
1110,690,5321
226,57,2085
226,57,2521
226,57,4813
1112,112,1141
1112,112,3721
1112,112,2159
1112,112,1212
1114,692,5123
1115,693,4338
390,534,5638
1117,74,3705
1118,697,1755
66,65,284
66,65,415
66,65,5660
449,70,1637
1122,17,765
1122,17,4229
1122,17,5290
1122,17,1708
1122,17,5087
1122,17,3136
1122,17,5355
1123,300,3255
1123,300,27
1123,300,1088
1123,300,5384
919,564,4685
1125,57,2085
1125,57,2521
1125,57,4813
1126,699,615
1126,699,38
1127,17,765
1127,17,4229
1127,17,5290
1127,17,1708
1127,17,5087
1127,17,3136
1127,17,5355
1128,261,5443
913,172,5430
1132,56,2443
1132,56,5586
1132,56,4313
1132,56,2612
1132,56,5284
1132,56,5661
1133,518,4112
884,112,1141
884,112,3721
884,112,2159
884,112,1212
824,328,4784
1134,213,2471
1136,701,4024
1136,701,3055
1137,518,4112
667,46,5486
1139,92,591
1140,706,721
1140,706,2038
196,169,5371
161,17,765
161,17,4229
161,17,5290
161,17,1708
161,17,5087
161,17,3136
161,17,5355
1142,246,965
1143,707,5380
1143,707,4003
818,8,5185
818,8,5148
818,8,847
1148,550,3874
274,21,3070
604,710,791
1150,711,1241
1150,711,530
1150,711,1382
1151,453,20
1151,453,5675
1152,200,5383
1153,112,1141
1153,112,3721
1153,112,2159
1153,112,1212
1154,712,1199
321,240,2831
1157,714,2039
1151,17,765
1151,17,4229
1151,17,5290
1151,17,1708
1151,17,5087
1151,17,3136
1151,17,5355
1158,290,2356
1159,206,4231
819,61,5630
819,61,528
819,61,5649
827,565,389
827,565,3007
827,565,5311
1165,718,4959
1165,718,1001
1165,718,5611
1165,718,5057
1165,718,1617
624,171,2509
624,171,5061
624,171,1753
303,67,1301
1134,74,3705
34,366,1853
34,366,2477
650,177,1888
174,74,3705
401,720,1095
1171,145,5356
1172,65,284
1172,65,415
1172,65,5660
1173,290,2356
1174,722,2648
430,17,765
430,17,4229
430,17,5290
430,17,1708
430,17,5087
430,17,3136
430,17,5355
914,723,4184
914,723,899
914,723,5612
914,723,1322
914,723,252
127,724,4692
402,221,2432
99,14,2814
1175,62,5101
1177,67,1301
282,95,1887
282,95,3857
282,95,2873
1179,8,5185
1179,8,5148
1179,8,847
1181,456,1429
5,118,3422
1182,370,4952
1182,370,2232
1183,727,3846
1183,727,3666
1183,727,491
646,90,4506
646,90,234
646,90,1161
646,90,5677
1185,323,1963
1185,323,4946
1185,323,3486
595,8,5185
595,8,5148
595,8,847
1186,728,3547
882,594,2468
659,70,1637
1188,192,1739
1190,17,765
1190,17,4229
1190,17,5290
1190,17,1708
1190,17,5087
1190,17,3136
1190,17,5355
692,326,5344
1191,366,1853
1191,366,2477
846,733,2969
846,733,2328
170,21,3070
1196,453,20
1196,453,5675
1197,48,2661
1197,48,4640
1197,48,4966
217,737,3713
1200,8,5185
1200,8,5148
1200,8,847
1201,290,2356
1111,17,765
1111,17,4229
1111,17,5290
1111,17,1708
1111,17,5087
1111,17,3136
1111,17,5355
1204,79,242
1204,79,3326
1204,79,914
1204,79,2169
1205,391,5062
1205,391,5010
1205,391,5419
1205,391,1503
1205,391,1491
1121,17,765
1121,17,4229
1121,17,5290
1121,17,1708
1121,17,5087
1121,17,3136
1121,17,5355
806,742,4727
99,743,559
1210,744,2222
418,169,5371
1212,746,3303
1213,747,866
1213,747,2146
1214,323,1963
1214,323,4946
1214,323,3486
635,748,4769
22,388,4645
1217,749,3670
1220,750,3179
1220,750,730
1220,750,5655
1220,750,1724
1220,750,5658
1220,750,1373
1221,692,5123
1224,125,271
1225,21,3070
1226,177,1888
402,751,4707
402,751,3482
1229,124,4630
1229,124,4678
546,171,2509
546,171,5061
546,171,1753
1230,10,3502
1235,55,4977
165,659,3123
898,118,3422
1201,755,4791
1236,756,3583
1237,369,931
1237,369,3157
294,757,4708
625,759,124
1240,8,5185
1240,8,5148
1240,8,847
366,8,5185
366,8,5148
366,8,847
909,74,3705
1249,21,3070
1253,764,276
225,89,5105
225,89,5474
34,765,542
1176,766,1631
126,145,5356
1258,125,271
1259,768,2624
1259,768,3504
1259,768,587
984,261,5443
989,17,765
989,17,4229
989,17,5290
989,17,1708
989,17,5087
989,17,3136
989,17,5355
1261,21,3070
1264,403,182
1264,403,4157
65,261,5443
544,744,2222
86,771,3913
1269,166,2004
1269,166,5466
1270,56,2443
1270,56,5586
1270,56,4313
1270,56,2612
1270,56,5284
1270,56,5661
1272,57,2085
1272,57,2521
1272,57,4813
1275,722,2648
9,97,838
9,97,1768
9,97,943
9,97,630
1277,778,4388
1277,778,3974
1279,779,3122
1279,779,1366
1280,26,2638
1280,26,3272
1280,26,5259
928,781,413
173,782,1388
1285,786,4228
1286,787,2455
517,77,5628
517,77,5484
1287,779,3122
1287,779,1366
68,21,3070
1053,221,2432
1288,565,389
1288,565,3007
1288,565,5311
1187,35,5260
1187,35,2241
1289,789,5048
1289,789,3868
1289,789,4495
1289,789,5296
1289,789,5130
1289,789,3000
1289,789,4782
1289,789,1966
1289,789,2882
1289,789,2730
1289,789,5621
1290,144,2755
1290,144,2047
508,353,5522
273,326,5344
1168,77,5628
1168,77,5484
1291,404,1711
754,790,4360
1293,125,271
635,55,4977
888,77,5628
888,77,5484
923,8,5185
923,8,5148
923,8,847
1297,261,5443
107,352,5530
107,352,2361
1298,177,1888
1301,207,871
1301,207,5051
294,793,3870
1302,58,4237
1302,58,2097
540,798,345
217,799,2292
1307,17,765
1307,17,4229
1307,17,5290
1307,17,1708
1307,17,5087
1307,17,3136
1307,17,5355
544,594,2468
368,17,765
368,17,4229
368,17,5290
368,17,1708
368,17,5087
368,17,3136
368,17,5355
1309,17,765
1309,17,4229
1309,17,5290
1309,17,1708
1309,17,5087
1309,17,3136
1309,17,5355
1310,17,765
1310,17,4229
1310,17,5290
1310,17,1708
1310,17,5087
1310,17,3136
1310,17,5355
382,74,3705
1312,803,1512
1312,803,4225
1313,746,3303
1314,804,2211
514,291,1048
1316,291,1048
10,806,5573
10,806,2780
10,806,2151
127,808,2189
221,810,929
133,680,2689
1324,21,3070
9,106,1501
1327,764,276
251,213,2471
1147,813,2717
1331,22,2101
1331,22,4178
1331,22,2385
1331,22,4291
1332,55,4977
501,74,3705
1335,56,2443
1335,56,5586
1335,56,4313
1335,56,2612
1335,56,5284
1335,56,5661
1336,256,1754
1336,256,4038
213,100,3292
1272,8,5185
1272,8,5148
1272,8,847
1339,56,2443
1339,56,5586
1339,56,4313
1339,56,2612
1339,56,5284
1339,56,5661
840,8,5185
840,8,5148
840,8,847
989,21,3070
225,169,5371
312,8,5185
312,8,5148
312,8,847
360,139,1929
1010,353,5522
1341,65,284
1341,65,415
1341,65,5660
404,35,5260
404,35,2241
743,290,2356
1342,817,31
1120,124,4630
1120,124,4678
1344,207,871
1344,207,5051
1348,92,591
659,329,159
659,329,4837
627,118,3422
1349,106,1501
1350,56,2443
1350,56,5586
1350,56,4313
1350,56,2612
1350,56,5284
1350,56,5661
1351,821,1782
1352,290,2356
1353,65,284
1353,65,415
1353,65,5660
1354,722,2648
1355,822,585
1355,822,1207
1355,822,4572
1356,278,4032
1356,278,3003
1356,278,5220
1356,278,4589
1356,278,4115
1359,17,765
1359,17,4229
1359,17,5290
1359,17,1708
1359,17,5087
1359,17,3136
1359,17,5355
508,434,4016
508,434,4308
1362,518,4112
1363,17,765
1363,17,4229
1363,17,5290
1363,17,1708
1363,17,5087
1363,17,3136
1363,17,5355
278,544,979
1365,166,2004
1365,166,5466
280,172,5430
1366,830,4041
1370,706,721
1370,706,2038
1371,286,4939
1372,246,965
1376,67,1301
1377,145,5356
1379,834,2619
1263,837,2934
1385,17,765
1385,17,4229
1385,17,5290
1385,17,1708
1385,17,5087
1385,17,3136
1385,17,5355
1387,539,2549
1030,106,1501
183,145,5356
1389,17,765
1389,17,4229
1389,17,5290
1389,17,1708
1389,17,5087
1389,17,3136
1389,17,5355
575,8,5185
575,8,5148
575,8,847
1035,8,5185
1035,8,5148
1035,8,847
1393,112,1141
1393,112,3721
1393,112,2159
1393,112,1212
63,838,5534
63,838,262
63,838,3694
843,261,5443
342,8,5185
342,8,5148
342,8,847
104,209,1879
104,209,4419
104,209,2429
345,56,2443
345,56,5586
345,56,4313
345,56,2612
345,56,5284
345,56,5661
537,21,3070
213,106,1501
1401,843,5003
382,8,5185
382,8,5148
382,8,847
1403,65,284
1403,65,415
1403,65,5660
1405,453,20
1405,453,5675
1406,845,537
1408,250,4097
1408,250,5240
1408,250,1055
316,329,159
316,329,4837
451,848,1962
888,213,2471
443,179,5089
443,179,315
443,179,4500
443,179,4836
443,179,3850
443,179,903
443,179,2888
443,179,290
1411,453,20
1411,453,5675
1221,328,4784
1412,8,5185
1412,8,5148
1412,8,847
1169,849,2694
1169,849,204
383,17,765
383,17,4229
383,17,5290
383,17,1708
383,17,5087
383,17,3136
383,17,5355
1414,17,765
1414,17,4229
1414,17,5290
1414,17,1708
1414,17,5087
1414,17,3136
1414,17,5355
1415,781,413
1416,241,805
1416,241,3924
1416,241,3618
1416,241,4752
1416,241,2289
1416,241,4226
1416,241,4326
1416,241,4841
1416,241,5404
1416,241,5527
1297,56,2443
1297,56,5586
1297,56,4313
1297,56,2612
1297,56,5284
1297,56,5661
1419,0,657
1419,0,1201
1419,0,669
196,213,2471
441,57,2085
441,57,2521
441,57,4813
1420,650,1345
1420,650,4969
1421,850,1623
1422,851,1878
1015,57,2085
1015,57,2521
1015,57,4813
23,21,3070
1094,518,4112
1425,764,276
1426,89,5105
1426,89,5474
1252,226,1675
1252,226,5396
1252,226,5513
294,370,4952
294,370,2232
1427,853,1307
1428,92,591
1430,53,3928
1430,53,5211
692,70,1637
1005,17,765
1005,17,4229
1005,17,5290
1005,17,1708
1005,17,5087
1005,17,3136
1005,17,5355
1433,278,4032
1433,278,3003
1433,278,5220
1433,278,4589
1433,278,4115
273,45,5634
273,45,3146
1434,17,765
1434,17,4229
1434,17,5290
1434,17,1708
1434,17,5087
1434,17,3136
1434,17,5355
1435,290,2356
1296,859,310
1296,859,934
1296,859,1572
1437,860,845
1437,860,464
1437,860,3032
1438,392,4105
696,286,4939
1169,692,5123
1439,67,1301
138,863,2650
1441,391,5062
1441,391,5010
1441,391,5419
1441,391,1503
1441,391,1491
1394,864,3310
1394,864,3324
924,100,3292
546,100,3292
624,145,5356
1438,565,389
1438,565,3007
1438,565,5311
1442,865,3242
1442,865,1965
227,468,2900
227,468,4193
602,866,1545
501,21,3070
1401,867,3543
1444,868,1293
1444,868,3697
1444,868,851
9,261,5443
273,21,3070
288,74,3705
1017,57,2085
1017,57,2521
1017,57,4813
1448,869,1931
1449,21,3070
426,17,765
426,17,4229
426,17,5290
426,17,1708
426,17,5087
426,17,3136
426,17,5355
236,870,2373
236,870,2731
1452,57,2085
1452,57,2521
1452,57,4813
1453,124,4630
1453,124,4678
1454,125,271
382,871,720
382,871,3405
382,871,2725
1456,8,5185
1456,8,5148
1456,8,847
217,872,4467
1459,57,2085
1459,57,2521
1459,57,4813
1213,17,765
1213,17,4229
1213,17,5290
1213,17,1708
1213,17,5087
1213,17,3136
1213,17,5355
94,875,2775
1127,74,3705
1461,317,1269
1462,26,2638
1462,26,3272
1462,26,5259
1463,185,2137
749,877,1859
449,8,5185
449,8,5148
449,8,847
63,325,53
63,325,3471
63,325,4838
1466,878,1594
1466,878,2343
1466,878,3260
1466,878,2357
1469,17,765
1469,17,4229
1469,17,5290
1469,17,1708
1469,17,5087
1469,17,3136
1469,17,5355
1044,706,721
1044,706,2038
1460,882,3597
1006,329,159
1006,329,4837
729,883,2501
729,883,2200
191,118,3422
54,124,4630
54,124,4678
1471,145,5356
649,502,5637
649,502,5648
649,502,5651
322,184,3461
322,184,2729
1472,213,2471
621,885,396
173,886,5280
841,56,2443
841,56,5586
841,56,4313
841,56,2612
841,56,5284
841,56,5661
419,171,2509
419,171,5061
419,171,1753
1473,58,4237
1473,58,2097
1474,391,5062
1474,391,5010
1474,391,5419
1474,391,1503
1474,391,1491
24,48,2661
24,48,4640
24,48,4966
594,887,4373
673,329,159
673,329,4837
246,106,1501
167,594,2468
1479,35,5260
1479,35,2241
1481,177,1888
1482,565,389
1482,565,3007
1482,565,5311
1483,124,4630
1483,124,4678
838,759,124
1484,859,310
1484,859,934
1484,859,1572
1485,53,3928
1485,53,5211
746,57,2085
746,57,2521
746,57,4813
905,571,2068
905,571,809
1488,509,3866
1488,509,4409
1488,509,3801
1488,509,2557
1489,125,271
196,45,5634
196,45,3146
1371,21,3070
1492,168,547
1493,892,4304
1493,892,4565
1495,766,1631
1496,453,20
1496,453,5675
195,571,2068
195,571,809
408,26,2638
408,26,3272
408,26,5259
1499,17,765
1499,17,4229
1499,17,5290
1499,17,1708
1499,17,5087
1499,17,3136
1499,17,5355
1134,534,5638
81,17,765
81,17,4229
81,17,5290
81,17,1708
81,17,5087
81,17,3136
81,17,5355
1459,171,2509
1459,171,5061
1459,171,1753
1213,766,1631
86,57,2085
86,57,2521
86,57,4813
1506,480,3045
627,56,2443
627,56,5586
627,56,4313
627,56,2612
627,56,5284
627,56,5661
797,290,2356
667,56,2443
667,56,5586
667,56,4313
667,56,2612
667,56,5284
667,56,5661
1508,57,2085
1508,57,2521
1508,57,4813
462,70,1637
412,898,1276
412,898,874
412,898,5495
89,207,871
89,207,5051
50,692,5123
32,221,2432
1399,900,5351
1399,900,1684
1511,673,3867
1514,168,547
1134,329,159
1134,329,4837
1516,558,1713
1516,558,5361
1516,558,5181
1516,558,4721
1516,558,5622
1516,558,5162
1516,558,1112
1516,558,2659
121,185,2137
1517,96,1223
1517,96,2592
1518,56,2443
1518,56,5586
1518,56,4313
1518,56,2612
1518,56,5284
1518,56,5661
501,17,765
501,17,4229
501,17,5290
501,17,1708
501,17,5087
501,17,3136
501,17,5355
1520,370,4952
1520,370,2232
1523,26,2638
1523,26,3272
1523,26,5259
1525,55,4977
1087,48,2661
1087,48,4640
1087,48,4966
1526,455,2828
1527,125,271
686,8,5185
686,8,5148
686,8,847
1528,902,3196
1528,902,1705
440,17,765
440,17,4229
440,17,5290
440,17,1708
440,17,5087
440,17,3136
440,17,5355
673,221,2432
1529,10,3502
1530,62,5101
1532,89,5105
1532,89,5474
1534,125,271
351,56,2443
351,56,5586
351,56,4313
351,56,2612
351,56,5284
351,56,5661
178,905,5480
1536,8,5185
1536,8,5148
1536,8,847
185,596,3565
1538,497,913
1538,497,5348
1538,497,4159
1538,497,769
1539,906,659
1541,177,1888
328,907,1720
328,907,2824
328,907,1914
328,907,1232
1547,130,3499
44,180,2959
1550,89,5105
1550,89,5474
1377,56,2443
1377,56,5586
1377,56,4313
1377,56,2612
1377,56,5284
1377,56,5661
1552,261,5443
173,910,5331
284,21,3070
756,124,4630
756,124,4678
1460,56,2443
1460,56,5586
1460,56,4313
1460,56,2612
1460,56,5284
1460,56,5661
1558,21,3070
1560,913,3148
1561,23,5421
9,169,5371
1284,509,3866
1284,509,4409
1284,509,3801
1284,509,2557
581,459,5117
581,459,3258
581,459,928
86,459,5117
86,459,3258
86,459,928
750,915,3137
82,221,2432
173,123,2747
1567,17,765
1567,17,4229
1567,17,5290
1567,17,1708
1567,17,5087
1567,17,3136
1567,17,5355
892,74,3705
928,513,3454
946,8,5185
946,8,5148
946,8,847
94,136,220
173,405,1217
99,488,1759
365,918,1273
762,74,3705
77,17,765
77,17,4229
77,17,5290
77,17,1708
77,17,5087
77,17,3136
77,17,5355
124,6,4293
1569,250,4097
1569,250,5240
1569,250,1055
984,56,2443
984,56,5586
984,56,4313
984,56,2612
984,56,5284
984,56,5661
122,57,2085
122,57,2521
122,57,4813
79,17,765
79,17,4229
79,17,5290
79,17,1708
79,17,5087
79,17,3136
79,17,5355
539,534,5638
602,924,662
173,925,890
1575,928,2771
509,17,765
509,17,4229
509,17,5290
509,17,1708
509,17,5087
509,17,3136
509,17,5355
449,329,159
449,329,4837
667,286,4939
1579,17,765
1579,17,4229
1579,17,5290
1579,17,1708
1579,17,5087
1579,17,3136
1579,17,5355
1580,185,2137
1508,184,3461
1508,184,2729
1581,549,3396
1581,549,4758
1584,933,1151
1584,933,4793
1586,935,4584
1588,8,5185
1588,8,5148
1588,8,847
1590,162,4851
579,17,765
579,17,4229
579,17,5290
579,17,1708
579,17,5087
579,17,3136
579,17,5355
197,245,1386
289,56,2443
289,56,5586
289,56,4313
289,56,2612
289,56,5284
289,56,5661
1591,56,2443
1591,56,5586
1591,56,4313
1591,56,2612
1591,56,5284
1591,56,5661
370,509,3866
370,509,4409
370,509,3801
370,509,2557
515,21,3070
1593,145,5356
415,940,2017
415,940,2332
1596,300,3255
1596,300,27
1596,300,1088
1596,300,5384
273,534,5638
202,502,5637
202,502,5648
202,502,5651
1452,74,3705
1567,26,2638
1567,26,3272
1567,26,5259
1600,942,5507
1600,942,884
1601,106,1501
227,943,2633
462,45,5634
462,45,3146
448,945,107
1605,21,3070
1607,326,5344
1608,246,965
158,8,5185
158,8,5148
158,8,847
1610,166,2004
1610,166,5466
1611,403,182
1611,403,4157
1278,17,765
1278,17,4229
1278,17,5290
1278,17,1708
1278,17,5087
1278,17,3136
1278,17,5355
1371,8,5185
1371,8,5148
1371,8,847
510,77,5628
510,77,5484
819,948,5027
819,948,3314
1614,498,1692
1614,498,2651
1614,498,195
1614,498,1687
1615,596,3565
82,534,5638
1618,859,310
1618,859,934
1618,859,1572
834,951,1348
1621,954,4052
1621,954,1807
1621,954,30
1621,954,2893
379,956,4504
1176,8,5185
1176,8,5148
1176,8,847
1625,958,4367
1625,958,3952
1627,959,802
865,6,4293
1628,549,3396
1628,549,4758
1629,960,1045
1629,960,2275
679,534,5638
210,17,765
210,17,4229
210,17,5290
210,17,1708
210,17,5087
210,17,3136
210,17,5355
1631,518,4112
813,961,1750
813,961,4062
1632,14,2814
1633,286,4939
1634,26,2638
1634,26,3272
1634,26,5259
1415,497,913
1415,497,5348
1415,497,4159
1415,497,769
1636,17,765
1636,17,4229
1636,17,5290
1636,17,1708
1636,17,5087
1636,17,3136
1636,17,5355
95,17,765
95,17,4229
95,17,5290
95,17,1708
95,17,5087
95,17,3136
95,17,5355
1639,290,2356
1640,962,1454
1641,963,4417
1263,673,3867
402,261,5443
1643,370,4952
1643,370,2232
170,233,3176
128,286,4939
1647,453,20
1647,453,5675
1648,966,1333
1649,764,276
1187,56,2443
1187,56,5586
1187,56,4313
1187,56,2612
1187,56,5284
1187,56,5661
1650,118,3422
156,370,4952
156,370,2232
1651,967,4950
1652,53,3928
1652,53,5211
459,17,765
459,17,4229
459,17,5290
459,17,1708
459,17,5087
459,17,3136
459,17,5355
1654,209,1879
1654,209,4419
1654,209,2429
632,970,270
632,970,4269
1656,74,3705
1657,118,3422
1658,95,1887
1658,95,3857
1658,95,2873
716,166,2004
716,166,5466
1087,392,4105
1272,17,765
1272,17,4229
1272,17,5290
1272,17,1708
1272,17,5087
1272,17,3136
1272,17,5355
1665,8,5185
1665,8,5148
1665,8,847
1666,58,4237
1666,58,2097
791,273,1518
572,70,1637
1668,290,2356
1624,977,4655
1624,977,1172
1624,977,5653
1624,977,484
1670,518,4112
112,356,4298
112,356,5107
112,356,5664
684,246,965
1672,95,1887
1672,95,3857
1672,95,2873
1673,654,5186
1673,654,4693
1673,654,5518
1673,654,610
1673,654,5526
1674,979,5398
1675,497,913
1675,497,5348
1675,497,4159
1675,497,769
1344,55,4977
352,57,2085
352,57,2521
352,57,4813
517,74,3705
1678,17,765
1678,17,4229
1678,17,5290
1678,17,1708
1678,17,5087
1678,17,3136
1678,17,5355
546,56,2443
546,56,5586
546,56,4313
546,56,2612
546,56,5284
546,56,5661
294,982,3304
294,982,4581
1683,803,1512
1683,803,4225
390,70,1637
104,226,1675
104,226,5396
104,226,5513
696,356,4298
696,356,5107
696,356,5664
412,594,2468
1686,261,5443
1687,89,5105
1687,89,5474
1688,290,2356
1689,984,1375
1691,985,1916
1691,985,1531
1691,985,3288
1693,391,5062
1693,391,5010
